"archivo_original","linea","funcion","responsabilidad_legacy","modulo_destino","tipo_migracion","nueva_ubicacion","dependencias","eventos_dom","eventos_custom","supabase_objetivos","supabase_operaciones","relacion_modulos"
"js\dashboard\dashboard-custodia.js","36","cacheDom","Mapa, ruta y tracking","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","85","createInitialState","Mapa, ruta y tracking","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","110","loadProfile","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/load-profile.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","126","primeGeoPermission","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/prime-geo-permission.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","141","bindEvents","Mapa, ruta y tracking","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-bind-events.ts","","change; click; focus; input; keydown; resize; submit","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","243","handleDestinoKeydown","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","Supabase Query Builder","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","266","handleDestinoInput","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","283","renderSuggestions","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-render-suggestions.ts","","click","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","301","selectSuggestion","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/select-suggestion.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","317","clearSuggestions","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/clear-suggestions.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","322","syncMapAria","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/sync-map-aria.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","333","openMapModal","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/open-map-modal.tsx","Timers","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","367","closeMapModal","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/close-map-modal.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","379","initMapIfNeeded","Mapa, ruta y tracking","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-init-map-if-needed.ts","Leaflet; navigator.geolocation; Timers","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","415","setMarker","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/set-marker.tsx","Leaflet","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","425","reverseGeocode","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/reverse-geocode.service.ts","Fetch API","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","456","handleMapSearch","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","465","handleMapSearchInput","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-map-search-input.ts","Timers","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","477","performMapSearch","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/perform-map-search.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","492","renderMapSearchResults","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/render-map-search-results.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","518","clearMapSearchResults","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/clear-map-search-results.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","525","applyMapSearchResult","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/apply-map-search-result.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","547","handleSubmit","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-submit.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","616","ensurePlacaDisponible","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/ensure-placa-disponible.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","627","createServicio","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/create-servicio.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio","insert; select; single","ADMIN DASHBOARD; CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","638","createServicioCustodio","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/create-servicio-custodio.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio_custodio","insert; select; single","ADMIN DASHBOARD; CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","649","persistSession","Autenticacion y sesion","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","667","redirectToMapa","Utilidad y control de flujo","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","sessionStorage","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","674","resetForm","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/reset-form.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","692","showMsg","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/show-msg.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","704","setButtonLoading","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/set-button-loading.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","710","setMapConfirmEnabled","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/set-map-confirm-enabled.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","714","updateMapSelectedAddress","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/update-map-selected-address.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM"
"js\dashboard\dashboard-custodia.js","721","updateGuardarEstado","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/update-guardar-estado.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","736","schedulePlacaCheck","Utilidad y control de flujo","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","Timers","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","749","checkPlacaReciente","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/check-placa-reciente.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","769","openPlacaModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/open-placa-modal.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","781","closePlacaModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/close-placa-modal.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","787","handleUbicacionesGuardadas","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-ubicaciones-guardadas.ts","","","","","","CUSTODIA MOBILE; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","811","openUbicacionesModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/open-ubicaciones-modal.tsx","","","","","","CUSTODIA MOBILE; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","817","closeUbicacionesModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/close-ubicaciones-modal.tsx","","","","","","CUSTODIA MOBILE; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","823","renderUbicacionesGuardadas","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/render-ubicaciones-guardadas.tsx","","","","","","CUSTODIA MOBILE; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","864","applyUbicacionGuardada","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/apply-ubicacion-guardada.ts","","","","","","CUSTODIA MOBILE; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","890","fetchUbicacionesGuardadas","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/fetch-ubicaciones-guardadas.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio","eq; order; select","ADMIN DASHBOARD; CUSTODIA MOBILE; TRACKING SYSTEM"
"js\dashboard\dashboard-custodia.js","904","fetchUltimoServicioPorPlaca","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/fetch-ultimo-servicio-por-placa.service.ts","Supabase Client; Supabase Query Builder","","","from:servicio","eq; order; select","ADMIN DASHBOARD; CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","917","estaDentroVentana12h","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/esta-dentro-ventana12h.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","923","formatFechaCorta","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/format-fecha-corta.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","932","redirectToLogin","Autenticacion y sesion","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/redirect-to-login.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","936","normalizeCliente","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/normalize-cliente.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","941","bindClienteSearch","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-bind-cliente-search.ts","","click; focus; input; keydown","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1004","handleClienteSearchInput","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-cliente-search-input.ts","Timers","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1026","searchClientes","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/search-clientes.service.ts","Supabase Client; Supabase Query Builder","","","from:cliente","order; select","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1079","autoSelectCliente","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/auto-select-cliente.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1087","renderClienteResults","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/render-cliente-results.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1095","hideClienteResults","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/hide-cliente-results.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1103","selectClienteResult","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1135","clearClienteSelection","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1154","updateClienteFeedback","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/update-cliente-feedback.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1158","setClienteModalFeedback","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/set-cliente-modal-feedback.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1164","toggleClienteModalLoading","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/toggle-cliente-modal-loading.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1169","hideClienteDuplicate","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/hide-cliente-duplicate.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1176","showClienteDuplicate","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/show-cliente-duplicate.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1196","resetClienteModalState","Utilidad y control de flujo","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1202","openClienteModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/open-cliente-modal.tsx","Timers","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1213","closeClienteModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/close-cliente-modal.tsx","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1220","handleClienteSave","UI y experiencia de usuario","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/handle-cliente-save.service.ts","Supabase Client; Supabase Query Builder","","","from:cliente","insert; select; single","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1261","isDuplicateClienteError","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/is-duplicate-cliente-error.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1275","handleClienteDuplicado","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/handle-cliente-duplicado.service.ts","Supabase Client; Supabase Query Builder","","","from:cliente","eq; maybeSingle; select","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1303","handleClienteDuplicateSelect","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-cliente-duplicate-select.ts","","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1319","handleClienteDuplicateDismiss","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-cliente-duplicate-dismiss.ts","Timers","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1329","setupClienteLiveValidation","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/setup-cliente-live-validation.service.ts","Supabase Client; Supabase Query Builder; Timers","focus; input","","from:cliente","eq; maybeSingle; select","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1377","fetchAutocomplete","Persistencia y consultas de datos","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/fetch-autocomplete.service.ts","Fetch API","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1414","debounce","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/debounce.ts","Timers","","","","","CUSTODIA MOBILE"
"js\dashboard\dashboard-custodia.js","1422","attachPlaceholderWatcher","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-attach-placeholder-watcher.ts","","change; input","","","","CUSTODIA MOBILE"
"js\guard.js","38","goLogin","Utilidad y control de flujo","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","sessionStorage","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","18","ensureModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-ensure-modal.ts","","click","","","","CUSTODIA MOBILE"
"js\lib\camera.js","60","injectStyles","UI y experiencia de usuario","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/inject-styles.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","178","startStream","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/start-stream.ts","navigator.mediaDevices","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","202","stopStream","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/stop-stream.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","218","handleCaptureClick","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-handle-capture-click.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","244","blobToDataUrl","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/blob-to-data-url.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","253","resolveCapture","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/resolve-capture.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","259","rejectCapture","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/reject-capture.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","269","cleanupPending","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/cleanup-pending.ts","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","275","closeModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/close-modal.tsx","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","280","openModal","UI y experiencia de usuario","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/open-modal.tsx","","","","","","CUSTODIA MOBILE"
"js\lib\camera.js","284","capture","UI y experiencia de usuario","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/capture.ts","navigator.mediaDevices","","","","","CUSTODIA MOBILE"
"js\lib\custodia-session.js","5","safeParse","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/safe-parse.ts","","","","","","CUSTODIA MOBILE"
"js\lib\custodia-session.js","14","load","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\lib\custodia-session.js","28","save","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\lib\custodia-session.js","39","touch","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\lib\custodia-session.js","50","clear","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/clear.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\lib\custodia-session.js","56","isNombreValido","Mapa, ruta y tracking","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/is-nombre-valido.tsx","","","","","","CUSTODIA MOBILE; MAP SYSTEM; TRACKING SYSTEM"
"js\lib\permissions.js","5","ensurePermission","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","","CUSTODIA MOBILE"
"js\lib\permissions.js","15","ensureNotificationPermission","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/ensure-notification-permission.ts","Notification API","","","","","CUSTODIA MOBILE"
"js\lib\permissions.js","35","ensureCameraPermission","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/ensure-camera-permission.ts","navigator.mediaDevices","","","","","CUSTODIA MOBILE"
"js\lib\permissions.js","47","ensureMicPermission","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/ensure-mic-permission.ts","navigator.mediaDevices","","","","","CUSTODIA MOBILE"
"js\lib\permissions.js","59","ensureGeoPermission","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/ensure-geo-permission.ts","navigator.geolocation; Notification API","","","","","CUSTODIA MOBILE"
"js\lib\selfie-icon.js","8","attach","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-attach.ts","","click","","","","CUSTODIA MOBILE"
"js\lib\selfie-icon.js","82","detach","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","","","","","delete","CUSTODIA MOBILE"
"js\login\login.js","20","persistCustodiaProfile","Utilidad y control de flujo","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","localStorage","","","","","CUSTODIA MOBILE"
"js\login\login.js","98","normalizePin","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/normalize-pin.ts","","","","","","CUSTODIA MOBILE"
"js\login\login.js","102","setPin","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/set-pin.ts","","","","","","CUSTODIA MOBILE"
"js\login\login.js","126","clearPin","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/clear-pin.ts","","","","","","CUSTODIA MOBILE"
"js\login\login.js","172","validatePin","Autenticacion y sesion","CUSTODIA MOBILE","Utility Function","operations-platform/packages/auth/src/utils/validate-pin.ts","","","","","","CUSTODIA MOBILE"
"js\login\login.js","189","validateCustodia","Autenticacion y sesion","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/validate-custodia.service.ts","Supabase Client; Supabase Query Builder","","","from:custodia_login","eq; select","CUSTODIA MOBILE"
"js\login\login.js","216","finalizeCustodiaLoginById","Autenticacion y sesion","CUSTODIA MOBILE","Service Layer","operations-platform/services/supabase/src/custodia/finalize-custodia-login-by-id.service.ts","localStorage; sessionStorage; Supabase Client; Supabase Query Builder","","","from:custodia","eq; maybeSingle; select","CUSTODIA MOBILE"
"js\pwa.js","75","showInstallButton","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-show-install-button.ts","","click","","","","CUSTODIA MOBILE"
"js\pwa.js","98","hideInstallButton","Persistencia y consultas de datos","CUSTODIA MOBILE","Zustand Store","operations-platform/modules/custodia-mobile/src/stores/use-custodia-store.ts","Service Worker API","appinstalled; beforeinstallprompt","","","update","CUSTODIA MOBILE"
"js\registro-custodia.js","33","init","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-init.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","47","initLoader","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-init-loader.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","69","injectLoaderStyles","UI y experiencia de usuario","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/inject-loader-styles.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","106","setLoaderVisible","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/set-loader-visible.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","115","bindEmpresaSelect","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-bind-empresa-select.ts","","change","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","138","setupSelfieIcon","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-setup-selfie-icon.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","165","setupRealtimeValidation","Utilidad y control de flujo","CUSTODIA MOBILE","React Hook","operations-platform/modules/custodia-mobile/src/hooks/use-setup-realtime-validation.ts","","change; input","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","186","validateSingleField","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/validate-single-field.ts","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","213","getFormSnapshot","Utilidad y control de flujo","CUSTODIA MOBILE","React Component","operations-platform/modules/custodia-mobile/src/components/get-form-snapshot.tsx","","","","","","CUSTODIA MOBILE"
"js\registro-custodia.js","233","buildValidationRules","Utilidad y control de flujo","CUSTODIA MOBILE","Utility Function","operations-platform/packages/ui/src/utils/build-validation-rules.ts","","","","","","CUSTODIA MOBILE"
